token_address,v3_pool,v2_pool,weth_token0
0xba9d4199fab4f26efe3551d490e3821486f135ba,0x22298c24aa47ce21fc315d5cfde19811088f2000,0x8d9b9e25b208cac58415d915898c2ffa3a530aa1,false
0x70a6395650b47d94a77de4cfedf9629f6922e645,0xaef97897fc4e284526e6eee1115344e3f5ed979c,0xf810472d0ed48090f9a3d30982c5054e7530a4bb,false
0xf583ae90b767183ca4c3f5087e2ee23892fabad5,0x957ea2c0145da5cb7959b53ca61295451cd8019b,0x2b0cc28c20f45245e646d28808c9831f3d344dc0,true
0x4a22a69e45ab29f9f7276b0267797474daf1f27c,0x1e672b232fbf74639a9c3dc98525cf7651e8a4ac,0xaca404571ae8bc9067fcd52cc989869b28a7540c,false
0x1f3f9d3068568f8040775be2e8c03c103c61f3af,0xf7a7309b3c2e1ade65a11e8ec65a6062c2d754a0,0x48a91882552dad988ae758fcb7070b8e9844dec5,false
0xbbc3a290c7d2755b48681c87f25f9d7f480ad42f,0x3b69dc5470e6c95eb7c23ff9ae37f48d719661a7,0x1e1516bb24495933049158da717f5baaa847197f,false
0x373acda15ce392362e4b46ed97a7feecd7ef9eb8,0xea5b14e31019a1b26d16196cddb4850189d6fd9c,0xae86878be57a0264fee69069e097452ecc0d699c,false
0x02d3a27ac3f55d5d91fb0f52759842696a864217,0x42ca92c9b60c547583225208f92d1a99645a05c2,0x60f6e2200bfef8b4d120028faff4d9a4486526f4,false
0x6307b25a665efc992ec1c1bc403c38f3ddd7c661,0x7eebf88ac61322b9cabb26cc56023b9bf86c0873,0xf8b6109227ad873018841e702321315bb1b9f992,false
0xbb811a6ded7d10522c00d91c5854bf0ce885d4a1,0x64c00d81f338a085b2589fbf6e8f804dba98c54a,0x539506d662656b3ec2065f58101901cc80a52fb9,false
0x6123b0049f904d730db3c36a31167d9d4121fa6b,0x94981f69f7483af3ae218cbfe65233cc3c60d93a,0xdb44a4a457c87225b5ba45f27b7828a4cc03c112,false
0x3aada3e213abf8529606924d8d1c55cbdc70bf74,0x59b4bb1f5d943cf71a10df63f6b743ee4a4489ee,0x4bacaaabe3e96959ddf3269d3092d5cea88fefe9,false
0x27c4af9a860c4cadc358005f8b48140b2e434a7b,0x053dbd912efca200474a9c0c85eb3cf9aaa50c20,0xd2f21191bf14a3e673a2752029210a6fe1f7a6e0,false
0x301c755ba0fca00b1923768fffb3df7f4e63af31,0x7eb129f3f0c006aa194ef2cbe38d4f0e8b6bb4aa,0x66096791715bc79b093e9223cbd2e446b6397380,false
0x955dc929a6c26350316d11f68e8de42c891e9fb3,0x7ec1039cc9d8e43e0743d02c00ef213d0171ec6b,0x2a18e9a2c6e24ed5d2371c0c0b64328604d16792,false
0x5f944b0c4315cb7c3a846b025ab4045da44abf6c,0x46ca72148708fbc450e046fffd264a7821f70ba3,0x6fa73848cfd2c7460a538b55e882c6f4e8aff68c,false
0x25751545facc2cbe29161e7a68272ae7e5dd114c,0xe907cbe9bef97479119b406a1cede0055815d00e,0x99fee9696863193c7a48366e8be48c2421e35f8f,false
0x00f4969458d8e6a6c8ead5d5b5878e6f375feea6,0xc643dbf4f5f376264c304add10f8aa30fb1373d5,0xe414e69387aef46b9f8fd416ba834b1c69ffd128,false
0x584bc13c7d411c00c01a62e8019472de68768430,0xc51fb7fafa1b966a9d2eed2ea74f66171d2a861b,0x1273ad5d8f3596a7a39efdb5a4b8f82e8f003fc3,false
0xc02d52dd7d456ede7f85f897329693c1c8036fcc,0xc4c336c9da49dd5c9fd00e5de91a0bf8608c363d,0x5fc5b2a2a84e577e8eb3ddd00d6b18cdfc976645,true
0xf2e51185caaded6c63d587943369f0b5df169344,0xdb5c6d2de362606c2fa84bc948fe0401ea11e207,0xd521b36d772a4a993d5d904ba34ba3ad93c10955,true
0x6c5ba91642f10282b576d91922ae6448c9d52f4e,0x7bc5c9de2dfe90cfe1e01967096915ba8ea1bc53,0x8867f20c1c63baccec7617626254a060eeb0e61e,false
0x1e415434721ad8abc87457cebb611b3973d08847,0x965169259329c55345b4eba37721b66bbd67cbed,0xdf927ea6684ce5ed2e4008f4aabf86831f114ac6,false
0x1b67e91a30868f00bd6c7a4c7b4da3e339a61f55,0xf268d69b0c54561781a9132ca947d275d33954bc,0xd5cbfa59e127b18e6c530d4e76c685ade9d7ee08,false
0x00aba6fe5557de1a1d565658cbddddf7c710a1eb,0x90ffcbf88ea6984d9ad98a9bbc99bf04be3561fa,0x4fd2cb2677f8515a10151a008a79d4aadfaea357,false
0x947aeb02304391f8fbe5b25d7d98d649b57b1788,0xbcdb9c58973b3d9b6b02282524dfc8ce63619696,0xe495fdfabc7c51c0851e76543c0f552205414894,false
0xd796b8eff23d5c4c71f43c99ffd7d8a3119f7475,0x86c4c219be124cf72200406ef9b71e50d6a100dc,0xb3c0fbde893cfa0d8e09a60dd12bcf92fe1e0ebd,true
0x79c7ef95ad32dcd5ecadb231568bb03df7824815,0xd28ad32edd665887786a6a7d13f2d7bfc1ee07c0,0x40d65b775bfa01d6d01d28c86f28faa442ed19cb,false
0x7121d00b4fa18f13da6c2e30d19c04844e6afdc8,0xc3ee1cbc6f78404d6fa9d24619882acf64ef6999,0x9c9c9843c119704aef237ee9939fc2406d708136,false
0xc3d088842dcf02c13699f936bb83dfbbc6f721ab,0x1a8eafb27821a90d009f9c18bd954155b5121fbd,0x50969c5b74ab455b3a35225cf5cb9bcefdb92559,true
0x120a3879da835a5af037bb2d1456bebd6b54d4ba,0xc31f5c3f7ba9a2e4c50a89255efc619152a5adaf,0x6490828bd87be38279a36f029f3b9af8b4e14b49,false
0x37f93c1ec9b017edaa63a09bfc1d0278704a1377,0x22e981aa56d3bbd5d2367d334702378b3972e040,0xe4b6d143393c69087c5514fe1ca05d686c6141bf,false
0x120a3879da835a5af037bb2d1456bebd6b54d4ba,0xdf738333d1b2f6193195a531f1ed62067905c86f,0x6490828bd87be38279a36f029f3b9af8b4e14b49,false
0x4526fd312105a0d89ec2c7632ae98518f7b059ea,0x03ef34cf964d050798e416fa1cad334a0fae007d,0xd66f0c84cdc984dd62dd28860d83ba36c8334d2e,false
0xc1e4198e4bc19d24cb6880044361bdb95f8b313c,0x7cdad2262ecc7c5f0424179c8558a091513db0c7,0x95c82c0071839b197ccd3282f3de0dc58820aa2d,true
0xdd9b84f8b435f09baf02cccd746822bb293c3284,0x5dcbad43ba3bb207ef6c7248aec8c21fcdca1309,0x50f92fbe951e8fdd259886fde5497896067f237b,true
0x93eeb426782bd88fcd4b48d7b0368cf061044928,0x9887507bea38d49b04ce06052ed32339264fef2c,0xec5e74814f3f8cdf6dc919a9e32954496379c075,false
0x8e3d63c511059321b5c3c08b341aeb814b70f29f,0xa6a00c58d129f9c46c0a451dcb5aee6b6b72281b,0xf866669cf1f12deb1fb310866312071e86a83f04,false
0x7252d57ae4ec9af61db3b82a6eedab74eec5d1dc,0xfd828e38e4bbdbeb255157a756f4c088716dcc20,0x9417e068e24147de953b5a8ed1433c2e689bc426,false
0x6a162ec549ae8694f1762e3faaa0d5ff3c707780,0xc2bcdcf6025db89aa2bae237d3f4acb33e010664,0x10cfa0e0092bc1f1e6dd2c32ed506e4ca00c2228,false
0x32a7c02e79c4ea1008dd6564b35f131428673c41,0x1748610994c32547620a2fd8786511a31543356c,0x469506e58d4d0d7abb476dd5c0a999d46723351f,false
0x3845badade8e6dff049820680d1f14bd3903a5d0,0xb3fe3bad93b4f2e35fea390f6d607b35550baf97,0x3dd49f67e9d5bc4c5e6634b3f70bfd9dc1b6bd74,false
0x2cd0dba835998ebbad21dfa9ee1d6af63452ff23,0x92b772163a50b8fd503bbd450cf21248b3baf48d,0x61f61a831a19579cd6d8557b4de40c7c26b0d83f,false
0x30b2de4a95f397545c6509402f235b1be0fa9a14,0xe1cb980cf0b5ef98cd613213daab556dd8a171f3,0xc73679dd1ed930ce21f9a088bf21e832efe1b5e9,false
0x04c17b9d3b29a78f7bd062a57cf44fc633e71f85,0x86cbc5f5450387c9a4a8a65fbc988d8b897793ff,0x1d10bb97bd9baebe98a09c6eaeb03c16467e2c73,false
0x5955f7d312c5d84b004d259d55072c4f0a478dbc,0x96e9089595c83f3ea933a84cf82b6415df4df9d2,0x2c835f1c68d7f91c5e110ea93cc2d0f7afb3d86b,false
0x6069c9223e8a5da1ec49ac5525d4bb757af72cd8,0x0bee8f49b63b84259cea2558d592c1d322131aed,0x8d7a93e896784a64c17a11f29067bd5416df7d60,false
0x2983d9c9d9702757657f02e289b2b5a3a22572b6,0xcec8d60f0d63e4a963a8ccced6f698a2df952b9f,0xef9681eb9bbc87f56764d1da388e858264068d3b,false
0x4cd0c43b0d53bc318cc5342b77eb6f124e47f526,0x78ab16803d92f6db77ef6d4e92fe139affab78cf,0xebd754bbbf9b4b6ea9535bd041044e8e5aacc498,false
0x9264fd84e6239283452b9bb7a030af693778f2be,0x5f3226fb397cf8293566f7ce3b6e30bc59d16694,0xfd4efad218a4d094e413820f494cd95b1ed6b5e0,false
0x67c597624b17b16fb77959217360b7cd18284253,0x6a8b166abe99d420f8e42b850ea5b37585457ef0,0x6f23d2fedb4ff4f1e9f8c521f66e5f2a1451b6f3,false
0x7e6178ff832b099abd54d23a50ec012c7d4b36f4,0xed673d82996e297cd1b4b6c5914eb5071ed63257,0x85430fa49425c15fe83cd7ba762f1444110a2f3b,false
0x72e5390edb7727e3d4e3436451dadaff675dbcc0,0x5f5ca11c112a9f667355e58f8df75d0e992a9373,0x92935f844447abb37b38c4ffcf48d6c4fffd9232,false
0x41a3dba3d677e573636ba691a70ff2d606c29666,0xfd79fbb9664e2de675746b35588029a40452f7c3,0xd8a07e9fe071106bf29536b93e8c9a26527af787,false
0xb526fd41360c98929006f3bdcbd16d55de4b0069,0x51988927ffc6fd62594a7b96c544faa4a2fe9608,0xd912aa12e3cf3458d478da3c629096f4e8bd5f72,false
0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0x2746f8ee2390b33e87c39d9f786b6a004f212064,0xf20ef17b889b437c151eb5ba15a47bfc62bff469,false
0x3a7c6c8bf731a20fa4ca8ea2ef8100653a0aecd0,0xeba4cbc6eeeb16bff4dad1ebe7b60fe6dd5ee64c,0x74ab3cc7f8897b32648f71c2e0cfeaac83f583cd,false
0xc1d204d77861def49b6e769347a883b15ec397ff,0xae68ff76cc66b70d5590266067cf2e964bc61810,0x49b14434927c394002764add8e6a59b29c3fee38,true
0x5d6c16a3de00449bcf2062a24284c7fe799b6a27,0x418c70ee88c5f5359b077aff201dc47a456226dc,0x797a8094da7023e90fb4084178fb460df8fa604a,false
0xa49367a24ca57287f688ca87e20f51e5e12077df,0x3e43968c5ab727ca3d364bea42ebca13af2d5165,0x0d17e9915dc9d2bc51a05dceb7ea405c97fc1267,false
0x9585c850c7e2008cae4b4921920bcd0c3a533063,0xeb817f55c3d7dc26d157ec9f895e0a4d1ae003ba,0x7947e7afbce5cd3c992e46dd5807f9a250f7f366,false
0x7240ac91f01233baaf8b064248e80feaa5912ba3,0x14ba9132b6d5a45ae58cad813ae51c7429170e2a,0xd7cfbcadaaf6475321cfcf3884f15a93400be658,false
0x2c5e6ffe9f7f161c15f78cd67d79c33a7c8d84b5,0x8a5842e521fece0c16264386980f0977ff5161b9,0x42d5827bf7106789e576ce963a840c0115dde741,false
0xa5d33f6e63bc3ae9a3ee78c730dc9ffa4c387375,0x2146fe7be1b6a3de3717dad2b489448acc3d0099,0xd3c7d7035427cd66a385d98ef2e5306179e84ae4,false
0xae92b137bd0986b45320c9147c7ae5de248cf444,0x5276ef1fa9d8e05961869dd2b59e978bfa5afe1c,0xcdca16f024f8126d365827bd450c146bd6c9a3eb,false
0x14a47885db4aee4b83d13e281b2013a18aa75ff4,0x7b166d1905499eb158069bb7bbf69be21bbd5d0b,0xe0b2c53782ccf56fa8416d6f43a073fc3652304f,false
0x15f2ed83abef5cdc462975310b958c237eae4710,0xb11cf64ad48d8dbdd2bd1406f36b278cd2e05438,0xe9e9855428e77138f1341e9858a06556b2dd29c2,false
0x1a3aacc4fceb968de9219691d7b1a63cc6da65e0,0x0627a2034e80474f43f275d8451cf3abe61a4d80,0xd59e5a43a6d311f98a9f4730dc3955beb071df6e,false
0x06a01a4d579479dd5d884ebf61a31727a3d8d442,0xe3f6845cfe044e0ddc58031fe31b2a09fbdf8c70,0xf346d00965776e504930675100c8e2871bd6530d,false
0x0f7f961648ae6db43c75663ac7e5414eb79b5704,0x1c15551c7f44bc1fa5210f4b9de6c2d5fb88c2b8,0xe0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,false
0x1fec142f3a04f6b0868ffe77eadaf5d610fd690a,0x4f94b5942256a8b2ffb2fbeb9670cf962311b4eb,0x4a132f844b7d2d88b4b4eaec652994cdfdf97be8,false
0x4a7a3d9cfff2ca7815a76ce44a2bb8761e0939ac,0x1e29da73c5410a39085580618045fe81f7d63650,0xcc54b2b6a43d334ac5b2dbf6d84f52fe429f71a5,false
0x0d57103934bcdb341bbdb9cab37c8e3295826caa,0xf52f97bb275ed12bef17c50d93864f867f698af1,0x482b51ec20a3eee734297c695cdcd66a8bd139c3,false
0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43,0x5caca798ba01da6305e39873fb9d8f4ee4bb4931,0xc8ca3c0f011fe42c48258ecbbf5d94c51f141c17,false
0xa92b3f339228ae659e36b05c42456c76f7e3b3cc,0xf37710908fd8af7d7bd103fa21d6eae377eab173,0x7603424e779e60afb2fa5a6f73de5b928828cf29,false
0xf009f5531de69067435e32c4b9d36077f4c4a673,0x3dd6390b0fadeeb2a03db9f87364c72fe3a794cf,0x76efea638426a85a868eac23d5efb34ba52156c1,true
0xf5555732b3925356964695578fefcffcd31bcbb8,0xeced6fd849c047e25440cf35a84eef7edb90853a,0x9c413f3dfc886c30d7eeb83ab9e92dfe7f880888,true
0x30dcba0405004cf124045793e1933c798af9e66a,0x8107713148f052652ebf2793124a1003e4646d3d,0x153f2044feace1eb377c6e1cf644d12677bd86fd,false
0x738865301a9b7dd80dc3666dd48cf034ec42bdda,0xaddd24a001243e6d446ed8d088c82aeff84073a3,0xd89f1ef41a40db980883c4518387e682cdf83c7d,false
0x21d486f6b7eb7b556978c5a0c96c79a08eb841de,0x51e6561e354e03cba9a92ea0ee3bc6ce7462b569,0x3c8e12f96b669b1c16b26ef8b0341ba285fedaf4,false
0x9b91ef0d78488c5ef4c509eb7a73f7d8ca650ce4,0x7636c795c72bb9e034b10fe40da413e36318b543,0xc4de8568aba75413dfd8e67e63d7b82a98048e52,false
0x892a6f9df0147e5f079b0993f486f9aca3c87881,0x1d8768b006ce65f93b448cce306fd6c1276ce853,0xab2d2f5bc36620a57ec4bb60d6a7df2a847deab5,false
0x1fd6b25de19d898c34bb19e2ce5d156a94258bf7,0xb616cebff1e8f49eb88014d2ff87844ec3623429,0x2cf73788dced72d065d2ad38b85095629660def1,false
0xd3e1971810f97919def83aafd8fad948723fb1bd,0xdad9964a70d9c06ad3b525c39282f24d2501f8d3,0x7d013097fea92dd9cc11d9dd649e571b2b5a4a8e,true
0x602f65bb8b8098ad804e99db6760fd36208cd967,0x2c23b2695a602df85e0eebf8abd79fdb428a48c0,0xe2104015943a33772f02a2a104ebdd19342c1430,false
0x0fd48023b21d1847b5532ed619c2ce3e552f9b07,0x7ee3d38c67e8da36f531ea4bbb4530f0c4b59456,0xf7558e37e84e95f6f66ee8bc4a913f2bc426d635,false
0xf37a233fdec2f7e1e91d1b2332891cd328aed2c5,0x96214eade287161dc1c8636d9dae1401dc168f63,0xa98a58c643dbe15d2826a1717b2337742857b03d,true
0x560db9b46b15b51c410daae1fc1fb1886e55a733,0x3d2521a39ce2cff577ff397122b5cf5f6d539fea,0xa0e475f608e6f36cb858530f5e628e9b8b1f0791,false
0x81efa5503c9e71cb0fe938268e266f5bdb028689,0x90d64ed7be2d7b652bc9e8bdbfad90c0130c300c,0xce451ec38f3a1d9013d4ca1de4225d1ddaf948a3,false
0x4297394c20800e8a38a619a243e9bbe7681ff24e,0x7638a67a9ae3f98e5596773619a98c0984a8b267,0x1cc4a4bb86161f409248217027e2a509aabb43c5,false
0x70e8de73ce538da2beed35d14187f6959a8eca96,0xfca9090d2c91e11cc546b0d7e4918c79e0088194,0x80fd21ff4a1ff7727fb81e098c5062ba47fe67af,false
0x198d14f2ad9ce69e76ea330b374de4957c3f850a,0xe6d1e0f7553d7e5fa1c93dcc6ac3347b9e8528da,0x5b482ffbbdd01a629808eaf767140b5ba6c37e83,false
0x949d48eca67b17269629c7194f4b727d4ef9e5d6,0x434d2f1186cac9f138bc9f703d482e48b1c7e8ae,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,false
0x749fed00c3350600d7e14e63a0ef8b7b80918c01,0xd86af8ba26f30e64dea9e3f627d30e433e362be0,0x176dfd21d7ae2922ca17ec6249fce313fe5b2a9e,false
0x4cd4441f169e472dd7ea462167ba93180b6e6074,0x380221cbdadd0cfda11cd173ccaf46515d6c9f30,0x6ea041e39b1550d8542bf486380b293aabd5b9ed,false
0x8baa31fd636e82a007c41009f00d9b0886aa9826,0xdfd769f6a77e267d4a3ee527e3cb7a35c758cc82,0x84697f72e2bc923050b099d77263533869e712f7,false
0xc3d91ffdf44eafc32a9e4489a4efe188489fc183,0xa1f70d03b25d89787c3a0f8f287fe1c5534631a4,0x666835c4f80da6cae64a0f401ea52030eeb28b3d,true
0x17a459bff9277e945354fc32b2daef5211fe801b,0x53608b628feeb7ad16175f7234c8320f8caef4fd,0x061658c97448bc68b61f812b324f487c3f137847,false
0x1d711638558614da2b5464bfae9ee2d161cae56c,0xf9694abede169daab4271aa8a5e2138800bfaca5,0x03a93cd4a054faea37ca28ee7a21fbab3fb55c00,false
0x523426ba1cea850457a0e405b005d739e8dfd0d8,0x152c37b951d6c4ffaa22d9bde71910f8032b69c6,0xf40b2225e8c9f79a99db08a6ecff56ff1a8dca90,false
0x8ee325ae3e54e83956ef2d5952d3c8bc1fa6ec27,0xce2779a0e84e286cea71769a686f4a78219c8b43,0x3af73bb96b335fc0fd2c4cf39ce95f3ff8c8de66,false
0xa23c1194d421f252b4e6d5edcc3205f7650a4ebe,0x952c9f39dd0f5c1b14f3b3929b9016ece8b99b48,0x8a02d0c1441213cade6aa65c13369c081ddad539,false
0x56611f3c778f7243a096cec9b57093411a4d7cbb,0xd8e48705752f1ad5ec871bcc7b0cff42820d116d,0x3154539b857285d66738348072cc8cb30008d3de,false
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,0xd3d2e2692501a5c9ca623199d38826e513033a17,false
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0x886072a44bdd944495eff38ace8ce75c1eacdaf6,0xc2adda861f89bbb333c90c492cb837741916a225,false
0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,0xd1d5a4c0ea98971894772dcd6d2f1dc71083c44e,0xb13201b48b1e61593df055576964d0b3aab66ea3,false
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,false
0x23b608675a2b2fb1890d3abbd85c5775c51691d5,0xf83d5aaab14507a53f97d3c18bdb52c4a62efc40,0x0dacb47e00aed6abade32c7b398e029393e0d848,false
0x6b175474e89094c44da98b954eedeac495271d0f,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,false
0x00813e3421e1367353bfe7615c7f7f133c89df74,0xfa307d5171c6b6342a3556d419a7493b01a3f523,0x1e6ba87b6f4f313f4571c8c56d4c31c2e1c3fdbe,false
0xb347132eff18a3f63426f4988ef626d2cbe274f5,0xf139352698b358c1322aea3c5323054d6056fa4e,0x14562fb09b488d6f2225a699172ccff6090317a6,false
0xc3ff5d03c770513dcef28031ca848a32cc5c75c3,0x373e2b39ad3e8f9ebd488e81dcd7723d844e9534,0xd172e7c89ec2161e8dc743131fc4ac67d03ac993,true
0xdab396ccf3d84cf2d07c4454e10c8a6f5b008d2b,0x2a4d547ea2c35d03a501a8bb5d12d81d0a222dc5,0xa0ce0b8fdbed2b63a28e4f2d23e075c7f16a8259,true
0x3fa729b4548becbad4eab6ef18413470e6d5324c,0x0cf9be88a6f13c6561a62043d53637f452ea7fc6,0xed267fff4f8301626ace52756d350a63153a36c6,false
0xa12329590f4b06094c1d28d37794608ac6ed5ea7,0x97dc48a676e7b93c6a9f2d691cb25f4060cec4ec,0xae399320eac1967ead28d1a53203597e283db399,false
0x95b3497bbcccc46a8f45f5cf54b0878b39f8d96c,0x65873f15f6f5f0ced0a3ff4cccc09deca76dbf8e,0xe236416af855196acb1cd16712a2311ccc9c950d,false
0xbd6cfe38ac0f7802302756317e4dc1205ae18b5d,0x04900f0665d07d30fab119b3d01a49e5c337a7db,0x8bbbc7313b96ee6ce2e7490b6c740f0f004a1d5a,false
0xc162e59cf158c0e9aa06c4c3c66a2ce2961777ee,0x6358b81c3a8ae38a9c452d91af5770da3243cfc2,0x4d462e8a935ccc824de7946e1664c58df6f53c3d,true
0xd0a69fd9da28840603fbd76a8a0bccf0adb979e8,0xb72b3f4f8a3be1264dd7818b1b49ebcc79e71047,0xec649b868fec4a8155592377868005827c16bded,true
0xb566e883555aebf5b1db211070b530ab00a4b18a,0x27fe8bad585caa297121a8063726e851a2759dfc,0x33347912e2a382b4604f7f0c879bb73ca388b2b6,false
0x436e29d38f81afafa08903c5dc268b6be5722e1b,0xfe9b182e49689b9e59e3dd30098358db8cb2ecc3,0x2bbd8a4c5f86c9eb891a3465d50217e4cd063b13,false
0xf1b99e3e573a1a9c5e6b2ce818b617f0e664e86b,0x61d06f153b5323c9f13c2d3fe63d917514ff1915,0xd7c3157b4823079fb4684a423e981927a12c78fb,true
0x403d512ab96103562dcafe4635545e8ee2753f6e,0x9d9b1b368a624c6f6b6ee9498d3dffafc45a19d8,0xbdb40c7055ea7b61633bd5193304b212110d405d,false
0xe5b826ca2ca02f09c1725e9bd98d9a8874c30532,0x6595d07956cd31c9a0facc0a755757955322cd05,0x7d850b7dd7eb091ec313f730ee81e165a80e863f,true
0x95b3497bbcccc46a8f45f5cf54b0878b39f8d96c,0x3688ec45e6c03e78954f96a17d3dc4d7c4794ca4,0xe236416af855196acb1cd16712a2311ccc9c950d,false
0x396296a5e06c699f10a9d04a5037da9e611d8af3,0x2afc1e320387c98c450ec98128a7963ab4f7df32,0xfc45948f0ee2ed81fffe3cc9af1697effe928e06,false
0xf5238462e7235c7b62811567e63dd17d12c2eaa0,0x98eb3887b6c2cd50341af13e26ba5111ec585c57,0x2cd2d275cdb237e696c60419109fac5f331484e1,true
0x5e9f7e92e742f73b990dca63c88325ed24666e84,0xa84bfb47fd0b793ee11749e8282b21855f49944f,0x9af0f334f9f451ce9e650278e56fec212f35cec1,false
0x1856bc58f5511269afe2ca1e89bf08cbdcd01100,0x48761b6bccf97dade3d5d4b9836da70ddb687606,0xff72e5ca70a1ec9a9a3758a5638b3f299895add0,false
0xb70a243a87a5681089a7039e818c9de90b707183,0xf7e89241239b0a4467ad3faac0360228988f2dc5,0x4949911b9132ea9194733d9c1542fe7548646d67,false
0x284b19a5fa65f706422c0c86566e407b0e70e537,0x84d83348a0d8ae1a5b83c4d244c09c6d2aad9379,0x93da0fc40b81a012360b43a87819cf7dd9c73299,false
0xe7315fe7e1593abb56d0b8876d775abcc84a439c,0xa34bc10ee12a989958f5ff316493dbcb3a7c5fe5,0xc2713f5c5f1f1ae0d1afa656c0db05f8442861f5,true
0xa5def515cfd373d17830e7c1de1639cb3530a112,0xbeb8ea0acc996de5bd1f801312f92ef06912177f,0xae8b9d75a75a8b7c5cc5deb51fa916ac49147dad,false
0xc7d9c108d4e1dd1484d3e2568d7f74bfd763d356,0xaad38459886bfd347d9fab10f31e872c63f48a45,0x165ab553871b1a6b3c706e15b6a7bb29a244b2f3,true
0x56611f3c778f7243a096cec9b57093411a4d7cbb,0x5e47f2c222732530ed96cb00f17a46e5c61f8ffa,0x3154539b857285d66738348072cc8cb30008d3de,false
0x5aaef4659c683d2b00ef86aa70c6ab2e5a00bcc7,0xa3970db8e3ebcb464ebaff90af9125c40e3aaecb,0xd4f9e3a9c2e4901ab503ea69215102131d908e88,false
0x0283d310d682284ebc24db33a41bb5a01bdd140b,0xabe30763db499820fa1087f705b3c38614d0280c,0xaa1656b7d4629476fa4cf76ccfbc01a4653bac71,false
0xab22e79f2dfc2e572223780fa425c827b0892170,0x827f14dcb3912eff62c2bc0b64478e645825f9fa,0x9c89595dbd21902b057f97c8fb4dcefa1eabdb27,false
0x2b9ac6dc32d91215afb6757d88afadfb1b456c86,0x28216d62044b0b02d191ca359ee0610c17df12a6,0x0d5f3bc260891b0ec60d640f29c8f0c94796176f,false
0xf70a642bd387f94380ffb90451c2c81d4eb82cbc,0x56166d2190026a30bfbe789fbb261c41a9fa699e,0x050ab62b1c68f44b401508da64dbf8c6bfceeabc,true
0xd8c9528deb8fd9f51bfb5142f8223821220f0e3d,0xd286c3022744f9ca8145b676dcce14dbaca7fe54,0x1267684b09b2be9eb7a5984fb1b8c90f45541e27,true
0xc28e931814725bbeb9e670676fabbcb694fe7df2,0xf161a2677d0cd2db72e3e92fbf31f85c66de955d,0xb06a5f6615f7ce50478a5c57c651bf5ead0578b0,true
0x9eef0276ec1023204c37eabed974d2f9840cf234,0xec66bb690ae5aa7eb615bd54291a24e750cf2030,0xfd9ff2c7b3c4747ef2721683c9776018ffdc7631,false
0x06f65b8cfcb13a9fe37d836fe9708da38ecb29b2,0x81eed4e62e0969301e54d1729edd0a363c21305d,0x67c9847088588cb10fbf03f355aa9de61f7bb661,false
0xb7d0822b1e89b461db91fb9a5744e0c696928901,0x2669f21c93656f44c040a4abc21a89dfd83e963f,0x697103d81d89bfe386a78d79c67d9c14496271b5,false
0x72de803b67b6ab05b61efab2efdcd414d16ebf6d,0x2a314758c35528f0e0b2402a30002e4290bc2ca1,0xbcea1c03caae2184a4411a1da9d10c42b17c9419,false
0xe7315fe7e1593abb56d0b8876d775abcc84a439c,0xc3ab40d7534b7043fe0ea00f28c5aa8ba8353de9,0xc2713f5c5f1f1ae0d1afa656c0db05f8442861f5,true
0x9b62ec1453cea5dde760aaf662048ca6eeb66e7f,0x939ad7070fb026d977b383610a5a00e95a395e49,0xe7a4b4f53e399f45b89181f2cb417961fe0f8ad7,false
0x4c87e01bc68818eabf3cf9932af1945cf79c3310,0xbbdfcf6a6f4468d39672c8035127c1d2f8d7605b,0xced29064d0836e263f8f543bf106eae85bd0c50d,false
0x35bcf2b1c21562579c3d88ceb9d7149c96397545,0x679c486bf6057d488d18122aa8e28af3e0506ce7,0xbe2a8f001ea2af20d47031286ce5591badb42658,false
0xf1b99e3e573a1a9c5e6b2ce818b617f0e664e86b,0xbbf0e00e3e06f600bcca2f9074e4df86156835a4,0xd7c3157b4823079fb4684a423e981927a12c78fb,true
0x7240ac91f01233baaf8b064248e80feaa5912ba3,0xb159e8f2e6531f061899cdfa08c23950575365e5,0xd7cfbcadaaf6475321cfcf3884f15a93400be658,false
0xd084b83c305dafd76ae3e1b4e1f1fe2ecccb3988,0xa40ca763d3087027da7f0f4514366dca15b5fc7b,0x0f5a2eb364d8b722cba4e1e30e2cf57b6f515b2a,true
0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0x065ec679e2afe17bf04355c269323225cc826cfa,0xf20ef17b889b437c151eb5ba15a47bfc62bff469,false
0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xf766436b551d2acb09b73d126fd49869541dfa26,0xa43a7503e6bd13cefc1beb39238d037d43a34ea3,false
